GPIO,FrameID,Timestamp
4,531905,2.42788E+12
4,531906,2.42788E+12
4,531907,2.42788E+12
4,531908,2.42788E+12
4,531909,2.42788E+12
4,531910,2.42788E+12
4,531911,2.42788E+12
4,531912,2.42789E+12
4,531913,2.42789E+12
4,531914,2.42789E+12
4,531915,2.42789E+12
4,531916,2.42789E+12
4,531917,2.42789E+12
4,531918,2.4279E+12
4,531919,2.4279E+12
4,531920,2.4279E+12
4,531921,2.4279E+12
4,531922,2.4279E+12
4,531923,2.4279E+12
4,531924,2.4279E+12
4,531925,2.42791E+12
4,531926,2.42791E+12
4,531927,2.42791E+12
4,531928,2.42791E+12
4,531929,2.42791E+12
4,531930,2.42791E+12
4,531931,2.42791E+12
4,531932,2.42792E+12
4,531933,2.42792E+12
4,531934,2.42792E+12
4,531935,2.42792E+12
4,531936,2.42792E+12
4,531937,2.42792E+12
4,531938,2.42792E+12
4,531939,2.42793E+12
4,531940,2.42793E+12
4,531941,2.42793E+12
4,531942,2.42793E+12
4,531943,2.42793E+12
4,531944,2.42793E+12
4,531945,2.42793E+12
4,531946,2.42794E+12
4,531947,2.42794E+12
4,531948,2.42794E+12
4,531949,2.42794E+12
4,531950,2.42794E+12
4,531951,2.42794E+12
4,531952,2.42795E+12
4,531953,2.42795E+12
4,531954,2.42795E+12
4,531955,2.42795E+12
4,531956,2.42795E+12
4,531957,2.42795E+12
4,531958,2.42795E+12
4,531959,2.42796E+12
4,531960,2.42796E+12
4,531961,2.42796E+12
4,531962,2.42796E+12
4,531963,2.42796E+12
4,531964,2.42796E+12
4,531965,2.42796E+12
4,531966,2.42797E+12
4,531967,2.42797E+12
4,531968,2.42797E+12
4,531969,2.42797E+12
4,531970,2.42797E+12
4,531971,2.42797E+12
4,531972,2.42797E+12
4,531973,2.42798E+12
4,531974,2.42798E+12
4,531975,2.42798E+12
4,531976,2.42798E+12
4,531977,2.42798E+12
4,531978,2.42798E+12
4,531979,2.42799E+12
4,531980,2.42799E+12
4,531981,2.42799E+12
4,531982,2.42799E+12
4,531983,2.42799E+12
4,531984,2.42799E+12
4,531985,2.42799E+12
4,531986,2.428E+12
4,531987,2.428E+12
4,531988,2.428E+12
4,531989,2.428E+12
4,531990,2.428E+12
4,531991,2.428E+12
4,531992,2.428E+12
4,531993,2.42801E+12
4,531994,2.42801E+12
4,531995,2.42801E+12
4,531996,2.42801E+12
4,531997,2.42801E+12
4,531998,2.42801E+12
4,531999,2.42801E+12
4,532000,2.42802E+12
4,532001,2.42802E+12
4,532002,2.42802E+12
4,532003,2.42802E+12
4,532004,2.42802E+12
4,532005,2.42802E+12
4,532006,2.42803E+12
4,532007,2.42803E+12
4,532008,2.42803E+12
4,532009,2.42803E+12
4,532010,2.42803E+12
4,532011,2.42803E+12
4,532012,2.42803E+12
4,532013,2.42804E+12
4,532014,2.42804E+12
4,532015,2.42804E+12
4,532016,2.42804E+12
4,532017,2.42804E+12
4,532018,2.42804E+12
4,532019,2.42804E+12
4,532020,2.42805E+12
4,532021,2.42805E+12
4,532022,2.42805E+12
4,532023,2.42805E+12
4,532024,2.42805E+12
4,532025,2.42805E+12
4,532026,2.42805E+12
4,532027,2.42806E+12
4,532028,2.42806E+12
4,532029,2.42806E+12
4,532030,2.42806E+12
4,532031,2.42806E+12
4,532032,2.42806E+12
4,532033,2.42807E+12
4,532034,2.42807E+12
4,532035,2.42807E+12
4,532036,2.42807E+12
4,532037,2.42807E+12
4,532038,2.42807E+12
4,532039,2.42807E+12
4,532040,2.42808E+12
4,532041,2.42808E+12
4,532042,2.42808E+12
4,532043,2.42808E+12
4,532044,2.42808E+12
4,532045,2.42808E+12
4,532046,2.42808E+12
4,532047,2.42809E+12
4,532048,2.42809E+12
4,532049,2.42809E+12
4,532050,2.42809E+12
4,532051,2.42809E+12
4,532052,2.42809E+12
4,532053,2.42809E+12
4,532054,2.4281E+12
4,532055,2.4281E+12
4,532056,2.4281E+12
4,532057,2.4281E+12
4,532058,2.4281E+12
4,532059,2.4281E+12
4,532060,2.42811E+12
4,532061,2.42811E+12
4,532062,2.42811E+12
4,532063,2.42811E+12
4,532064,2.42811E+12
4,532065,2.42811E+12
4,532066,2.42811E+12
4,532067,2.42812E+12
4,532068,2.42812E+12
4,532069,2.42812E+12
4,532070,2.42812E+12
4,532071,2.42812E+12
4,532072,2.42812E+12
4,532073,2.42812E+12
4,532074,2.42813E+12
4,532075,2.42813E+12
4,532076,2.42813E+12
4,532077,2.42813E+12
4,532078,2.42813E+12
4,532079,2.42813E+12
4,532080,2.42813E+12
4,532081,2.42814E+12
4,532082,2.42814E+12
4,532083,2.42814E+12
4,532084,2.42814E+12
4,532085,2.42814E+12
4,532086,2.42814E+12
4,532087,2.42815E+12
4,532088,2.42815E+12
4,532089,2.42815E+12
4,532090,2.42815E+12
4,532091,2.42815E+12
4,532092,2.42815E+12
4,532093,2.42815E+12
4,532094,2.42816E+12
4,532095,2.42816E+12
4,532096,2.42816E+12
4,532097,2.42816E+12
4,532098,2.42816E+12
4,532099,2.42816E+12
4,532100,2.42816E+12
4,532101,2.42817E+12
4,532102,2.42817E+12
4,532103,2.42817E+12
4,532104,2.42817E+12
4,532105,2.42817E+12
4,532106,2.42817E+12
4,532107,2.42817E+12
4,532108,2.42818E+12
4,532109,2.42818E+12
4,532110,2.42818E+12
4,532111,2.42818E+12
4,532112,2.42818E+12
4,532113,2.42818E+12
4,532114,2.42819E+12
4,532115,2.42819E+12
4,532116,2.42819E+12
4,532117,2.42819E+12
4,532118,2.42819E+12
4,532119,2.42819E+12
4,532120,2.42819E+12
4,532121,2.4282E+12
4,532122,2.4282E+12
4,532123,2.4282E+12
4,532124,2.4282E+12
4,532125,2.4282E+12
4,532126,2.4282E+12
4,532127,2.4282E+12
4,532128,2.42821E+12
4,532129,2.42821E+12
4,532130,2.42821E+12
4,532131,2.42821E+12
4,532132,2.42821E+12
4,532133,2.42821E+12
4,532134,2.42821E+12
4,532135,2.42822E+12
4,532136,2.42822E+12
4,532137,2.42822E+12
4,532138,2.42822E+12
4,532139,2.42822E+12
4,532140,2.42822E+12
4,532141,2.42823E+12
4,532142,2.42823E+12
4,532143,2.42823E+12
4,532144,2.42823E+12
4,532145,2.42823E+12
4,532146,2.42823E+12
4,532147,2.42823E+12
4,532148,2.42824E+12
4,532149,2.42824E+12
4,532150,2.42824E+12
4,532151,2.42824E+12
4,532152,2.42824E+12
4,532153,2.42824E+12
4,532154,2.42824E+12
4,532155,2.42825E+12
4,532156,2.42825E+12
4,532157,2.42825E+12
4,532158,2.42825E+12
4,532159,2.42825E+12
4,532160,2.42825E+12
4,532161,2.42825E+12
4,532162,2.42826E+12
4,532163,2.42826E+12
4,532164,2.42826E+12
4,532165,2.42826E+12
4,532166,2.42826E+12
4,532167,2.42826E+12
4,532168,2.42827E+12
4,532169,2.42827E+12
4,532170,2.42827E+12
4,532171,2.42827E+12
4,532172,2.42827E+12
4,532173,2.42827E+12
4,532174,2.42827E+12
4,532175,2.42828E+12
4,532176,2.42828E+12
4,532177,2.42828E+12
4,532178,2.42828E+12
4,532179,2.42828E+12
4,532180,2.42828E+12
4,532181,2.42828E+12
4,532182,2.42829E+12
4,532183,2.42829E+12
4,532184,2.42829E+12
4,532185,2.42829E+12
4,532186,2.42829E+12
4,532187,2.42829E+12
4,532188,2.42829E+12
4,532189,2.4283E+12
4,532190,2.4283E+12
4,532191,2.4283E+12
4,532192,2.4283E+12
4,532193,2.4283E+12
4,532194,2.4283E+12
4,532195,2.42831E+12
4,532196,2.42831E+12
4,532197,2.42831E+12
4,532198,2.42831E+12
4,532199,2.42831E+12
4,532200,2.42831E+12
4,532201,2.42831E+12
4,532202,2.42832E+12
4,532203,2.42832E+12
4,532204,2.42832E+12
4,532205,2.42832E+12
4,532206,2.42832E+12
4,532207,2.42832E+12
4,532208,2.42832E+12
4,532209,2.42833E+12
4,532210,2.42833E+12
4,532211,2.42833E+12
4,532212,2.42833E+12
4,532213,2.42833E+12
4,532214,2.42833E+12
4,532215,2.42833E+12
4,532216,2.42834E+12
4,532217,2.42834E+12
4,532218,2.42834E+12
4,532219,2.42834E+12
4,532220,2.42834E+12
4,532221,2.42834E+12
4,532222,2.42835E+12
4,532223,2.42835E+12
4,532224,2.42835E+12
4,532225,2.42835E+12
4,532226,2.42835E+12
4,532227,2.42835E+12
4,532228,2.42835E+12
4,532229,2.42836E+12
4,532230,2.42836E+12
4,532231,2.42836E+12
4,532232,2.42836E+12
4,532233,2.42836E+12
4,532234,2.42836E+12
4,532235,2.42836E+12
4,532236,2.42837E+12
4,532237,2.42837E+12
4,532238,2.42837E+12
4,532239,2.42837E+12
4,532240,2.42837E+12
4,532241,2.42837E+12
4,532242,2.42837E+12
4,532243,2.42838E+12
4,532244,2.42838E+12
4,532245,2.42838E+12
4,532246,2.42838E+12
4,532247,2.42838E+12
4,532248,2.42838E+12
4,532249,2.42839E+12
4,532250,2.42839E+12
4,532251,2.42839E+12
4,532252,2.42839E+12
4,532253,2.42839E+12
4,532254,2.42839E+12
4,532255,2.42839E+12
4,532256,2.4284E+12
4,532257,2.4284E+12
