FrameIndex,VisualStim,Stim0,Stim1,Position_X,Position_Y,Speed,Motion,Layer1,Layer1_Denoised,Layer2,Layer2_Denoised,Resistant,Resistant_Denoised,Behavior,Behavior_Denoised
3966,0,0,0,18.010708079999997,1.6749107700000003,13.15,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
3967,0,0,0,17.70214497,1.6304916000000027,18.7,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
3968,0,0,0,17.432010780000002,1.6140264299999991,16.24,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
3969,0,0,0,17.05448271,1.5446770200000017,23.03,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
3970,0,0,0,16.77253068,1.5133631100000002,17.02,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
3971,0,0,0,16.54724478,1.5140765999999992,13.52,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
3972,0,0,0,16.27434789,1.480402350000002,16.5,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
3973,0,0,0,15.968352569999999,1.463706479999999,18.39,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
3974,0,0,0,15.58886826,1.4648544900000005,22.77,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
3975,0,0,0,15.2643174,1.4299518000000013,19.59,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
3976,0,0,0,14.976333989999999,1.4418143100000016,17.29,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
3977,0,0,0,14.759932469999999,1.4631986700000006,13.05,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
3978,0,0,0,14.666637179999999,1.50754989,6.2,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
3979,0,0,0,14.52303528,1.4891087999999968,8.69,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
3980,0,0,0,14.313747000000001,1.500492089999998,12.58,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
3981,0,0,0,14.017572990000001,1.5413224800000016,17.94,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
3982,0,0,0,13.729817579999999,1.5485107799999973,17.27,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
3983,0,0,0,13.44517617,1.5826445699999994,17.2,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
3984,0,0,0,13.21638285,1.6100978999999995,13.83,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
3985,0,0,0,13.01295786,1.6235536200000027,12.23,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
3986,0,0,0,12.73580433,1.6753757100000009,16.92,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
3987,0,0,0,12.3601824,1.8258833999999986,24.28,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
3988,0,0,0,12.001040880000001,1.8940651499999994,21.93,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
3989,0,0,0,11.7468837,1.9285512000000011,15.39,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
3990,0,0,0,11.45936607,2.03792988,18.46,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
3991,0,0,0,11.28317802,2.12105154,11.69,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
3992,0,0,0,11.101911659999999,2.15968071,11.12,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
3993,0,0,0,10.853007150000002,2.2794145199999996,16.57,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
3994,0,0,0,10.598188350000001,2.4193578900000006,17.44,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
3995,0,0,0,10.258364969999999,2.51357853,21.16,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
3996,0,0,0,10.00860213,2.6158905000000026,16.19,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
3997,0,0,0,9.767912339999999,2.7494752499999997,16.52,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
3998,0,0,0,9.53805954,2.84580768,14.95,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
3999,0,0,0,9.30464655,3.0140054099999993,17.26,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4000,0,0,0,9.099434310000001,3.1220269199999997,13.91,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4001,0,0,0,8.89785648,3.1806546299999994,12.6,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4002,0,0,0,8.66996079,3.2873118000000012,15.1,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4003,0,0,0,8.467210829999999,3.382977239999999,13.45,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4004,0,0,0,8.33938122,3.48195969,9.7,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4005,0,0,0,8.12196939,3.640097370000003,16.13,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4006,0,0,0,7.9264739099999995,3.7840354499999975,14.57,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4007,0,0,0,7.637539199999999,3.96809043,20.55,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4008,0,0,0,7.43940891,4.06136154,13.14,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4009,0,0,0,7.22256078,4.1878134,15.06,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4010,0,0,0,7.01657295,4.347453119999997,15.64,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4011,0,0,0,6.77609145,4.550989859999998,18.9,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4012,0,0,0,6.54651402,4.725980759999999,17.32,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4013,0,0,0,6.3281746199999995,4.889284379999999,16.36,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4014,0,0,0,6.07468932,5.095394250000002,19.6,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4015,0,0,0,5.8429071299999995,5.263524059999998,17.18,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4016,0,0,0,5.67124353,5.447094450000002,15.08,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4017,0,0,0,5.51748141,5.6620412999999985,15.86,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4018,0,0,0,5.35728603,5.757375960000001,11.19,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4019,0,0,0,5.22362799,5.893279920000001,11.44,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4020,0,0,0,5.12034729,5.975199929999999,7.91,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4021,0,0,0,4.94037642,6.1574488800000005,15.37,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4022,0,0,0,4.75102767,6.382498739999999,17.65,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4023,0,0,0,4.65196206,6.5269946999999995,10.51,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4024,0,0,0,4.5514293,6.74414097,14.36,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4025,0,0,0,4.636427609999999,6.662040360000002,7.09,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4026,0,0,0,4.57428216,6.616592999999998,4.62,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4027,0,0,0,4.48872552,6.686718449999997,6.64,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4028,0,0,0,4.36005279,6.910935030000001,15.51,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4029,0,0,0,4.21462431,7.111608990000001,14.87,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4030,0,0,0,4.06953783,7.315560569999999,15.02,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4031,0,0,0,3.92072484,7.529924520000002,15.66,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4032,0,0,0,3.87090861,7.604584680000002,5.39,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4033,0,0,0,3.7329498599999997,7.846028219999997,16.68,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4034,0,0,0,3.5996961599999997,8.0461353,14.42,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4035,0,0,0,3.42582756,8.366973990000002,21.9,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4036,0,0,0,3.27602751,8.619355559999999,17.61,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4037,0,0,0,3.13577682,8.867965949999999,17.13,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4038,0,0,0,3.02953296,9.113656290000002,16.06,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4039,0,0,0,2.890289202,9.414673440000001,19.9,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4040,0,0,0,2.7344148600000002,9.641845830000001,16.53,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4041,0,0,0,2.611466646,9.944946180000002,19.63,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4042,0,0,0,2.4494589870000003,10.298434500000003,23.33,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4043,0,0,0,2.2989367680000004,10.62055887,21.33,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4044,0,0,0,2.209197207,10.902176489999999,17.73,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4045,0,0,0,2.08112754,11.135694989999998,15.98,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4046,0,0,0,1.9656555359999999,11.45800173,20.54,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4047,0,0,0,1.861324422,11.82940005,23.15,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4048,0,0,0,1.735770441,12.153022889999999,20.83,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4049,0,0,0,1.6485389700000002,12.577317959999998,25.99,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4050,0,0,0,1.657393164,12.70924686,7.93,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4051,0,0,0,1.650485694,12.775079010000002,3.97,1,Layer1_Stationary,,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4052,0,0,0,1.5785097330000002,12.831158639999998,5.47,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4053,0,0,0,1.523438172,13.096295009999999,16.25,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4054,0,0,0,1.5244789799999998,13.29760908,12.08,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4055,0,0,0,1.49659071,13.538644920000003,14.56,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4056,0,0,0,1.457777805,13.771301520000002,14.15,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4057,0,0,0,1.420259736,13.92412662,9.44,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4058,0,0,0,1.4190737519999999,14.046739350000001,7.36,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4059,0,0,0,1.403879373,14.31450783,16.09,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4060,0,0,0,1.387681515,14.58720981,16.39,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4061,0,0,0,1.3408676910000001,14.87234115,17.34,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4062,0,0,0,1.284669042,15.06783039,12.2,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4063,0,0,0,1.266817041,15.52057029,27.19,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4064,0,0,0,1.291616523,15.857533499999999,20.27,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4065,0,0,0,1.454051322,15.93610704,10.83,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4066,0,0,0,1.4451933270000001,15.95526159,1.27,1,Layer1_Stationary,,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4067,0,0,0,1.416246033,16.0423842,5.51,1,Layer1_Walk,,Layer2_Stationary,Layer2_Stationary,,,Stationary,Stationary
4068,0,0,0,1.39827378,16.0770321,2.34,1,Layer1_Stationary,Layer1_Stationary,Layer2_Stationary,Layer2_Stationary,,,Stationary,Stationary
4069,0,0,0,1.386420429,16.07419074,0.73,1,Layer1_Stationary,Layer1_Stationary,Layer2_Stationary,Layer2_Stationary,,,Stationary,Stationary
4070,0,0,0,1.354329699,16.029476520000003,3.3,1,Layer1_Stationary,Layer1_Stationary,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4071,0,0,0,1.294981353,16.085475690000003,4.9,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4072,0,0,0,1.274603382,16.17554694,5.54,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4073,0,0,0,1.291404627,16.345734,10.26,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4074,0,0,0,1.314543708,16.596326519999998,15.1,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4075,0,0,0,1.338675321,16.78705842,11.54,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4076,0,0,0,1.361570769,16.889694929999997,6.31,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4077,0,0,0,1.394222529,16.97902233,5.71,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4078,0,0,0,1.422571131,17.22571491,14.9,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4079,0,0,0,1.468740999,17.523483929999998,18.08,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4080,0,0,0,1.506456435,17.82331197,18.13,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4081,0,0,0,1.529762931,18.08338611,15.67,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4082,0,0,0,1.584039888,18.4414056,21.73,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4083,0,0,0,1.6415720429999998,18.69445323,15.57,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4084,0,0,0,1.731070428,18.83121819,9.81,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4085,0,0,0,1.7447655659999999,18.92528235,5.7,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4086,0,0,0,1.700723469,19.058348549999998,8.41,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4087,0,0,0,1.775075757,19.37879025,19.74,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4088,0,0,0,1.848378405,19.62236523,15.26,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4089,0,0,0,1.945335342,19.89527823,17.38,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4090,0,0,0,2.029608786,20.08514823,12.46,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4091,0,0,0,2.1199408920000002,20.26702434,12.18,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4092,0,0,0,2.161740213,20.4227829,9.68,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4093,0,0,0,2.1552291510000003,20.47392726,3.09,1,Layer1_Stationary,,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4094,0,0,0,2.212240173,20.67008793,12.26,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4095,0,0,0,2.344676703,20.88283002,15.04,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4096,0,0,0,2.475929931,21.14226669,17.44,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4097,0,0,0,2.576367258,21.36955083,14.91,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4098,0,0,0,2.689526976,21.60897465,15.89,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4099,0,0,0,2.8023614730000004,21.73684983,10.23,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4100,0,0,0,2.8744623810000003,21.90119772,10.77,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4101,0,0,0,2.9146255560000003,22.06592829,10.17,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4102,0,0,0,3.12079959,22.44897633,26.1,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4103,0,0,0,3.26493099,22.73655384,19.3,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4104,0,0,0,3.43728393,23.0292642,20.38,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4105,0,0,0,3.5905710600000003,23.239758600000002,15.62,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4106,0,0,0,3.70141827,23.28954666,7.29,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4107,0,0,0,3.77200707,23.30141901,4.29,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4108,0,0,0,3.7855517999999995,23.36650863,3.99,1,Layer1_Stationary,,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4109,0,0,0,3.75200496,23.48941104,7.64,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4110,0,0,0,3.78867702,23.63285511,8.88,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4111,0,0,0,3.8733972599999995,23.73997809,8.19,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4112,0,0,0,4.07381103,23.93424423,16.75,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4113,0,0,0,4.2330779099999996,24.11602824,14.5,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4114,0,0,0,4.33750794,24.20259519,8.14,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4115,0,0,0,4.3801058699999995,24.29154621,5.92,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4116,0,0,0,4.55466852,24.45841446,14.49,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4117,0,0,0,4.77401064,24.6435432,17.22,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4118,0,0,0,4.99598667,24.79787886,16.22,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4119,0,0,0,5.0333355300000004,24.84740496,3.72,1,Layer1_Stationary,,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4120,0,0,0,5.051106509999999,24.95495751,6.54,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4121,0,0,0,5.16991809,25.04002065,8.77,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4122,0,0,0,5.35718859,25.18424301,14.18,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4123,0,0,0,5.55472209,25.34211963,15.17,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4124,0,0,0,5.7074104199999995,25.49040153,12.77,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4125,0,0,0,5.78735949,25.59063033,7.69,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4126,0,0,0,5.93426541,25.78801275,14.76,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4127,0,0,0,6.12749979,25.98997773,16.77,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4128,0,0,0,6.35375754,26.16593466,17.2,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4129,0,0,0,6.57221451,26.310929729999998,15.73,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4130,0,0,0,6.75037311,26.41816512,12.48,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4131,0,0,0,6.9635282400000005,26.52169122,14.22,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4132,0,0,0,7.112910749999999,26.59125498,9.89,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4133,0,0,0,7.25442051,26.67064548,9.74,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4134,0,0,0,7.42482528,26.83947555,14.39,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4135,0,0,0,7.53462375,26.99727708,11.53,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4136,0,0,0,7.83433377,27.131184117,19.7,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4137,0,0,0,8.1133443,27.245268971999998,18.09,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4138,0,0,0,8.28769773,27.364919186999998,12.69,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4139,0,0,0,8.54717016,27.488630712,17.25,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4140,0,0,0,8.77428888,27.541451232,13.99,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4141,0,0,0,8.87978553,27.669324651,9.95,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4142,0,0,0,9.08172102,27.78571017,13.98,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4143,0,0,0,9.459074730000001,27.919755579,24.03,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4144,0,0,0,9.680356080000001,28.031074851,14.86,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4145,0,0,0,9.96431529,28.123364301,17.91,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4146,0,0,0,10.21844922,28.185140268,15.69,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4147,0,0,0,10.40553777,28.183321953,11.23,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4148,0,0,0,10.516316580000002,28.216510491,6.94,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4149,0,0,0,10.50726234,28.309823646,5.63,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4150,0,0,0,10.741619459999999,28.382522129999998,14.72,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
4151,0,0,0,10.9822458,28.390482477,14.45,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
